機種,台松料號,材料代號,中文名稱,同行價,修理價,顧客自購價,維修工時
MC-E7101,AMC38D-UW0,D4630-0130,彈簧,50,250,90,
MC-CL481,YMV71N61000,D4630-0140,煞車桿彈簧,20,220,40,
MC-CL733,AMC87NUK000P,D4630-0150,按鍵彈簧,20,220,40,
MC-PK13FT,AMV87N46000P,D4630-0160,按鈕彈簧,30,230,50,
MC-CG351,AMC46H1D000P,D4630-0170,彈簧,20,240,40,B.15
MC-BU100JT,AMC54BECR00,D4630-0180,手把本體螺絲,50,270,90,B.15
MC-RS1T-P,AMV35D-JS0,D4630-0190,彈簧(左),30,250,50,B.15
MC-RS1T-P,AMV28D-JS0,D4630-0200,彈簧(右),30,250,50,B.15
MC-RSC10,AMV34D-JS0,D4630-0210,彈簧,30,320,50,C.20
MC-BJ990,AMC04D-7BS,D4630-0220,集塵卡扣彈簧,30,250,50,B.15
MC-BJ990,AVV04D-QQ0,D4630-0230,卡扣彈簧(集塵盒),30,250,50,B.15
MC-RSC10,AMV63A-JS0,D4630-0240,上蓋板彈簧,30,250,50,B.15
MC-RSC10,AVV29D-RA0,D4630-0250,彈簧(左右輪),30,250,50,B.15
MC-BJ990,AMV29D-LH0,D4630-0260,彈簧D,30,250,50,B.15
MC-BJ990,AMV35D-LH0,D4630-0270,彈簧B,30,250,50,B.15
MC-SB33,XTN3+10BFJ,D4630-0280,把手固定螺絲,20,240,40,B.15
MC-RSC10,AMV66J-JS0K,D4635-0010,上蓋板卡榫,30,250,50,B.15
MC-B250,AMC47S-QC0,D4643-0020,轉軸組,150,350,250,
MC-RS1T-P,AMV70J-JS0K,D4643-0030,右輪組,1000,1430,1200,E.30
MC-RS1T-P,AMV71J-JS0K,D4643-0040,左輪組,800,1230,1000,E.30
MC-RS1T-P,AMV88C-JS0,D4643-0050,前轉動輪,200,420,300,B.15
MC-RS767T,AMV70JLP0K0P,D4643-0060,右側輪,1100,1670,1300,F.40
MC-RS767T,AMV71JLP0K0P,D4643-0070,左側輪,1100,1670,1300,F.40
MC-RS1T-P,AMV99C-JS0K,D4643-0080,大輪,150,440,250,C.20
MC-RSC10,AVV70J-RA0V,D4643-0090,右輪組,1100,1530,1300,E.30
MC-RSC10,AVV71J-RA0V,D4643-0100,左輪組,1100,1530,1300,E.30
MC-RSC10,AVV88C-NF0K,D4643-0110,前輪,300,520,400,B.15
MC-RSC10,AVV99C-RA0V,D4643-0120,輪子,150,440,250,C.20
MC-B250,AMC39S-QC0,D4654-0030,小皮帶,150,350,250,
MC-B250,AMC28S-QC0,D4654-0040,大皮帶,200,400,300,
MC-BU100JT,AMC28SECR00,D4654-0050,皮帶,30,390,50,D.25
MC-BJ990,AMV28S-LH0,D4654-0060,皮帶(地板刷),120,340,200,B.15
MC-SB53K,AVV28S-UX0,D4654-0070,皮帶(地板刷),120,410,200,C.20
MC-SB33,AVA28S-1B0,D4654-0080,皮帶,90,310,150,B.15
MC-SBM20,YMV28SGE00J,D4654-0090,皮帶,50,340,90,C.20
MC-4950,AMC95C-7K000,D4662-0070,小輪,30,230,50,
MC-4760,AMC01C-7K0B0,D4662-0100,大輪,50,250,90,
MC-A37C,AMC01C-5W0U,D4662-0150,輪子,30,230,50,
MC-CL481,YMC95C7K100,D4662-0300,小輪,30,230,50,
MC-3300,AMC95C-0G0U,D4662-0310,小輪,90,290,150,
MC-3300,YMC01CCM030,D4662-0320,大輪,50,250,90,
MC-4620,AMC01CSG000,D4662-0340,大輪,30,230,50,
MC-E7303,AMC95C-UA000,D4662-0350,小輪,90,290,150,
MC-E7101,AMC01C-UW0V,D4662-0360,大輪,120,320,200,
MC-E7101,AMC95C-UW0,D4662-0370,小輪,90,290,150,
MC-E7303,AMC01C-UA0V0,D4662-0380,大輪,200,400,300,
MC-B250,AMC90R-MY0,D4662-0390,滾輪附軸心,120,320,200,
MC-3920,YMC01CLE0V0,D4662-0400,大輪,30,230,50,
MC-CG381,AMV01C53020P,D4662-0410,大輪,200,400,300,
MC-SS210AT,AMC95C-0G04,D4662-0420,轉向輪,50,250,90,
MC-CG381,AMV95C53020P,D4662-0430,小滾輪,90,290,150,
MC-RS767T,AMV12HLP000P,D4664-0010,配重塊,90,310,150,B.15
MC-RSC10,AVV12H-RA0,D4664-0020,平衡鐵片,30,320,50,C.20
MC-4700,AMC96A-7K100,D4670-0470,電源接板,200,400,300,
MC-4760,AMC54P-7K0V0,D4670-0650,調整環,20,220,40,
MC-L50,AMC01H-HX03,D4670-0830,紙袋固定框,200,400,300,
MC-B250,AMC47R-QC0V,D4670-0870,支撐板,150,350,250,
MC-3950,YMC02FQU000,D4670-0910,馬達前支持橡皮,90,290,150,
MC-3300,AMC70PJD0V0,D4670-0920,延長管掛勾,50,250,90,
MC-3950,YMC70PQA0V0,D4670-0930,延長管掛勾,30,230,50,
MC-3910,YMC03A-QU1H0,D4670-0980,完成輪座(粉紅),90,290,150,
MC-CG381,AMV23K530K0P,D4670-0990,紙袋夾,30,230,50,
MC-CL481,YMV96A63000,D4670-1000,捲線盤蓋,90,290,150,
MC-CA681,AMV96A46000P,D4670-1010,捲線盤蓋,90,290,150,
MC-CA683,AMV97L46000P,D4670-1020,捲線盤蓋,120,320,200,
MC-CG381,AMV03F53000P,D4670-1030,馬達橡皮,50,250,90,
MC-U53AT,AMV76P5F000P,D4670-1040,毛刷固定座,50,250,90,
MC-CL630,AMV03G9G000P,D4670-1050,馬達保護墊,30,230,50,
MC-CG351,AMC23KRH000P,D4670-1060,固定支架,20,220,40,
MC-CG351,AMV03GEH000P,D4670-1070,馬達保護墊,30,250,50,B.15
MC-CL630,AMV07FGB000P,D4670-1080,馬達支架,200,420,300,B.15
MC-RS1T-P,AMV63F-JS0V,D4670-1090,馬達支撐蓋,90,380,150,C.20
MC-RS767T,AMV63FLP000P,D4670-1100,馬達支撐蓋,120,410,200,C.20
MC-BD765T,AMV32RMB000P,D4670-1110,支撐桿,700,920,850,B.15
MC-BD765T,AMV02FMB000P,D4670-1120,馬達扣環,90,310,150,B.15
MC-BD765T,AMV23EMB000P,D4670-1130,絕緣蓋,90,310,150,B.15
MC-BD765T,AMV17HMB030P,D4670-1140,入風環,30,250,50,B.15
MC-BD765T,AMV06FMB000P,D4670-1150,馬達墊片,30,250,50,B.15
MC-BD765T,AMV38FMB000P,D4670-1160,支撐橡膠,30,250,50,B.15
MC-CG351,AMV54P9G030P,D4670-1170,延長管扣環,30,320,50,C.20
MC-BJ990,AVV01A-TU02,D4670-1180,支撐桿支架,400,620,500,B.15
MC-BJ990,AVV0JPQY020J,D4670-1190,支撐桿架,800,1020,900,B.15
MC-BJ990,AVV94RQY020J,D4670-1200,地板刷吸嘴管,400,690,500,C.20
MC-BD585,AMV02F0RE000P,D4670-1210,馬達扣環,90,310,150,B.15
MC-BD585,AMV06F0PW000P,D4670-1220,馬達墊片,30,250,50,B.15
MC-BD585,AMV23E0RE000P,D4670-1230,絕緣蓋,90,310,150,B.15
MC-BD585,AMV38F0PW000P,D4670-1240,支撐橡膠,30,250,50,B.15
MC-BD585,AMV63F0PW000P,D4670-1250,馬達絕緣貼片,50,270,90,B.15
MC-SB30J,AMV04A0U80W0P,D4670-1280,進氣罩,30,250,50,B.15
MC-A13G,AMA0JP008000P,D4670-1290,彎曲管,120,410,200,C.20
MC-A13G,AMA73P008ZV0P,D4670-1300,收納架,120,340,200,B.15
MC-A13G,AMA77B008000P,D4670-1310,端子安裝板,30,250,50,B.15
MC-SB53K,AVA04A-1A0H,D4670-1320,進氣罩,50,270,90,B.15
MC-SB53K,AMA59V01V0A0P,D4670-1330,基板支架,50,340,90,C.20
MC-SB33,AVA04A-1A0W,D4670-1340,進氣罩,50,270,90,B.15
MC-SB33,AVA0JP-1B0H,D4670-1350,支撐桿架,350,570,450,B.15
MC-SB33,AVA13R-1B0W,D4670-1360,地板刷吸嘴管,30,320,50,C.20
MC-SB33,AVA23E-1A0,D4670-1370,絕緣蓋,20,240,40,B.15
MC-SB33,AVA59V-1A0V,D4670-1380,電路板支架,30,320,50,C.20
MC-SB33,AVA69W-1A0,D4670-1390,支撐桿架,50,270,90,B.15
MC-SB33,AVA94R-1BHW,D4670-1400,地板刷吸嘴管,200,490,300,C.20
MC-SBM20,YMA04A1X0C0,D4670-1410,捲線盤蓋,30,250,50,B.15
MC-SBM20,YMA0JP1X0V0,D4670-1420,彎曲管,50,340,90,C.20
MC-CG381,XTS4+16BFY,D4672-0050,螺絲(小滾輪),30,230,50,
MC-CA683,AMV06A5S0W0P,D4674-0010,上飾板,30,230,50,
MC-SB53K,AVA06A-1A0H,D4674-0020,上飾板(電池外蓋),50,270,90,B.15
MC-SB33,AVA06A-1A0W,D4674-0030,上飾板,50,270,90,B.15
MC-4860,YMC94NKK000,D4680-0030,剎車桿,90,290,150,
MC-3950,YMC43NLE1U0,D4680-0040,剎車桿,50,250,90,
MC-3920,YMC94NYX000,D4680-0060,剎車桿,30,230,50,
MC-CL481,YMV94N61000,D4680-0070,捲線盤制動桿,30,230,50,
MC-4760,YMC03A-7K0H0,D4700-0720,外殼下,600,800,750,
MC-4860,YMC01HKK0F0,D4700-0930,前蓋,90,290,150,
MC-B250,AMC98A-QT0PC,D4700-0960,外殼粉紅,250,450,350,
MC-3950,YMC03AQU040,D4700-1050,下殼(灰),200,400,300,
MC-E7101,AMC02A-UW0B,D4700-1100,上本體(藍),400,600,500,
MC-E7101,AMC02A-UW0R,D4700-1110,上本體(紅),400,600,500,
MC-E7101,AMC03A-UW0V,D4700-1120,下本體,450,650,550,
MC-E7303,AMC92L-UZ0A0,D4700-1130,上蓋,250,450,350,
MC-E7303,AMC03A-UA0V0,D4700-1140,下殼,90,290,150,
MC-4950,YMC02AKK0A0,D4700-1150,上機殼,200,400,300,
MC-3910,YMC02AQU0PP,D4700-1160,上機體粉紅,150,350,250,
MC-3910,YMC02AQU0PB,D4700-1170,上機體淺藍,120,320,200,
MC-3920,YMC92LYX0AB0,D4700-1180,上蓋藍,120,320,200,
MC-3920,YMC92LYX0LG0,D4700-1190,上蓋綠,120,320,200,
MC-3920,YMC03AQU1V0,D4700-1200,下機體,120,320,200,
MC-4620,AMC88KSG00GR,D4700-1210,上殼紅(95年後),300,500,400,
MC-4620,AMC88KSG00GB,D4700-1220,上殼藍(95年後),350,550,450,
MC-3920,YMC02AYX000,D4700-1230,上機體,120,320,200,
MC-CG381,AMV92L540BTP,D4700-1250,集塵盒外蓋,400,600,500,
MC-CG381,AMV03A53020P,D4700-1260,下機體,300,500,400,
MC-CL481,YMV97A63000,D4700-1270,下機體,150,350,250,
MC-CL481,YMV02A610B0,D4700-1280,上機體,150,350,250,
MC-CA681,AMV97A5V000P,D4700-1290,下機體,250,450,350,
MC-CA683,AMV97A5S000P,D4700-1300,下機體,250,450,350,
MC-CA683,AMV01H6Y08TP,D4700-1310,前殼,50,250,90,
MC-CA683,AMV60K5S0W0P,D4700-1320,上蓋(防塵罩),90,290,150,
MC-CA681,AMV02A460L0P,D4700-1330,上殼,150,350,250,
MC-CG381,AMV02A530B0P,D4700-1340,上機體,200,400,300,
MC-CA210,AMV92LCD0R0P,D4700-1350,上蓋,200,400,300,
MC-CA211,AMV02A9G0P0P,D4700-1360,上機體,150,350,250,
MC-CA211,AMC03ARH03JP,D4700-1370,下機體,200,400,300,
MC-CA211,AMV92LCE0Y0P,D4700-1380,上蓋,200,400,300,
MC-U53AT,AMV88KDK0V0P,D4700-1390,集塵室,1200,1400,1300,
MC-U53AT,AMV96HDK0D0P,D4700-1400,吸塵室,400,600,500,
MC-SS210AT,AMV88KDH0S0J,D4700-1410,集塵盒組,2300,2500,2400,
MC-SS210AT,AMV97ACZ040J,D4700-1420,下機體組,700,900,800,
MC-SS210AT,AMV98ADH0H0J,D4700-1430,上機體組,350,550,450,
MC-SS210AT,AMV01HDH0V0J,D4700-1440,前殼,120,320,200,
MC-SA21AT,AMV88KDJ070J,D4700-1450,集塵盒組,1300,1500,1400,
MC-SA21AT,AMV97A-CQ0H,D4700-1460,下機體組,500,700,600,
MC-SA21AT,AMV02A-CP0V,D4700-1470,上機體組,200,400,300,
MC-U53AT,AMV26K5F0V0P,D4700-1480,集塵過濾架,250,450,350,
MC-U53AT,AMV30K5F0V0P,D4700-1490,集塵過濾綿,120,320,200,
MC-CA683,AMV02A460H0P,D4700-1500,上本體殼,150,350,250,
MC-SS210AT,AMV00LDH0H0J,D4700-1510,集塵盒外殼,700,900,800,
MC-CL630,AMV92LGB0GTP,D4700-1520,集塵盒上蓋,350,550,450,
MC-CL630,AMV02A720G0P,D4700-1530,本體上殼,300,500,400,
MC-CL733,AMV88KGB00TP,D4700-1540,集塵盒組,1700,1900,1800,
MC-CL630,AMV01H9G0L0P,D4700-1550,本體前殼,90,290,150,
MC-CL733,AMV97AGA000P,D4700-1560,本體底殼,600,800,700,
MC-PK13FT,AMV97ADF0V0P,D4700-1570,本體底殼,600,800,700,
MC-PK13FT,AMV01HG900TP,D4700-1580,本體前殼,90,290,150,
MC-PK13FT,AMV60KDE0A0P,D4700-1590,集塵盒上蓋,200,400,300,
MC-CL733,AMV93KGA00TP,D4700-1600,集塵盒上蓋,600,800,700,
MC-CL733,AMC02A110D0P,D4700-1610,本體上殼,300,500,400,
MC-CL733,AMV01HGA0LTP,D4700-1620,本體前殼,90,290,150,
MC-U53AT,AMV92LDK0H0P,D4700-1630,集塵盒蓋,300,500,400,
MC-BU100JT,AMC99AEDU0RJ,D4700-1640,手把本體,1600,1890,1700,C.20
MC-BU100JT,AMC88KEDU0KJ,D4700-1650,集塵盒組,400,550,500,A.10
MC-BU100JT,AMC84LEDU0KJ,D4700-1660,集塵盒,200,420,300,B.15
MC-BU100JT,AMC93KECR00,D4700-1670,濾網外框,90,310,150,B.15
MC-CG351,AMV03AEH030P,D4700-1680,下本體,350,500,450,A.10
MC-CG351,AMV92LKC00TP,D4700-1690,集塵盒上蓋,200,420,300,B.15
MC-CG351,AMV02AEH030P,D4700-1700,上本體,150,370,250,B.15
MC-RS1T,AMV95A-JS0W,D4700-1710,上殼,1000,1150,1100,A.10
MC-RS1T-P,AMV88K-L70V,D4700-1720,集塵盒(不含清潔刷),400,620,500,B.15
MC-RS1T-P,AMV03A-KZ0K,D4700-1730,底殼,250,540,350,C.20
MC-RS767T,AMV0MALP0K0P,D4700-1740,保護外罩(上殼),2000,2570,2300,F.40
MC-RS767T,AMV98ALP0N0P,D4700-1750,上機體,800,1090,1000,C.20
MC-RS767T,AMV88KLP0V0P,D4700-1760,集塵盒,400,620,500,B.15
MC-RS767T,AMV97ALP0K0P,D4700-1770,底殼,300,520,400,B.15
MC-BD765T,AMV73PMB0P0P,D4700-1780,收納底座,300,520,400,B.15
MC-BD765T,AMV40KMB0V0P,D4700-1790,透明集塵盒,150,370,250,B.15
MC-RS1T-P,AMV98A-L70E,D4700-1800,上機體組,1800,2230,2100,E.30
MC-RS1T-P,AMV95A-LS0Z,D4700-1810,上殼(櫻花粉),1000,1290,1100,C.20
MC-RS767T,D4700-1820,D4700-1820,上殼面板,800,1370,1000,F.40
MC-BJ990,AVV00LQYTL0J,D4700-1830,集塵盒(圖44),600,820,750,B.15
MC-BJ990,AVV88KQYTS0J,D4700-1840,集塵盒完成組(含刷)圖39,2000,2220,2100,B.15
MC-RSC10,AVV88K-RA0V,D4700-1850,集塵盒(不含清潔刷),400,620,500,B.15
MC-RSC10,AVV98A-RA0W,D4700-1860,上本體外殼,250,680,350,E.30
MC-SBU1F,AMV00K0TB0G0P,D4700-1870,集塵盒含濾網(G),1300,1520,1400,B.15
MC-SBU1F,AMV00K0TB0R0P,D4700-1880,集塵盒含濾網(R),1300,1520,1400,B.15
MC-SBU1F,AMV88K0TB0G0P,D4700-1890,集塵盒(G),500,720,650,B.15
MC-SBU1F,AMV88K0TB0R0P,D4700-1900,集塵盒(R),500,720,650,B.15
MC-BD585,AMV85K0PW030P,D4700-1910,透明集塵盒,300,520,400,B.15
MC-SB30J,AMV88K0U80L0P,D4700-1920,集塵盒,1100,1320,1300,B.15
MC-BJ990,AVV85KQYTS0J,D4700-1930,集塵盒完成組(含蓋不含刷子),1900,2120,2000,B.15
MC-SB85K,AVA0SK-000V,D4700-1940,集塵盒,500,790,650,C.20
MC-SB85K,AVA88K-000V,D4700-1950,集塵盒完成組,1100,1390,1300,C.20
MC-A13G,AMA0EA0080V0P,D4700-1960,上本體(塗裝),250,540,350,C.20
MC-A13G,AMV0SK0VH0K0P,D4700-1970,集塵盒,450,740,600,C.20
MC-A13G,AMV88K0VH0K0P,D4700-1980,集塵盒組件,1100,1320,1250,B.15
MC-SB53K,AVA88K-1A0K,D4700-1990,集塵盒組件(含刷),1100,1320,1250,B.15
MC-SB53K,AVA0SK-1A0K,D4700-2000,集塵盒,200,420,300,B.15
MC-SB53K,AVA85K-1A0K,D4700-2010,集塵盒組件,1000,1220,1200,B.15
MC-SB53K,AVA01A-1A0H,D4700-2020,本體支架(圖17),90,450,150,D.25
MC-KC1W,AMA85K01V0W0P,D4700-2030,除塵盒組(圖B2),950,1170,1150,B.15
MC-KC1W,AMA0XA01V0W0P,D4700-2040,本體下殼,300,520,400,B.15
MC-KC1W,AMA98A01V0W0P,D4700-2050,本體上殼,300,590,400,C.20
MC-SB33,AVA97A-1A0W,D4700-2060,底殼,120,340,200,B.15
MC-SBM20,YMA85K1X1T0,D4700-2070,集塵盒組件,120,340,200,B.15
MC-RSC10,AVV97A-RA02,D4705-0010,底殼,300,590,400,C.20
MC-SB53K,AVA97A-1A0H,D4705-0020,馬達外殼,120,340,200,B.15
MC-3900,YMC94MQV0B0,D4706-0030,後蓋（藍）,50,250,90,
MC-E7101,AMC92L-UW0B,D4706-0120,集塵蓋單體藍,250,450,350,
MC-E7101,AMC92L-UW0R,D4706-0130,集塵蓋單體紅,250,450,350,
MC-CA681,AMV83P6Z0STP,D4706-0140,上蓋,90,290,150,
MC-CA683,AMV83P6Y0BTP,D4706-0150,上蓋,90,290,150,
MC-CA683,AMV89S48030P,D4706-0160,上蓋(集塵刷蓋),30,230,50,
MC-U53AT,AMV84JDK0D0P,D4706-0170,主體前殼組,800,1000,900,
MC-U53AT,AMV85JDK0D0P,D4706-0180,主體後殼組,600,800,700,
MC-SS210AT,AMV95ADH0R0J,D4706-0190,外殼,500,700,600,
MC-SA21AT,AMV81J-CQ04,D4706-0200,上蓋組,200,400,300,
MC-SA21AT,AMV95ADJ0V0J,D4706-0210,外殼,200,400,300,
MC-SS210AT,AMV99L-AU0H,D4706-0220,後殼,150,350,250,
MC-SS210AT,AMV0UKDH0S0J,D4706-0230,集塵盒蓋組,600,800,700,
MC-PK13FT,AMV83PG90ATP,D4706-0240,工具儲存蓋(上蓋),200,400,300,
MC-BD765T,AMV1BAMB0U0P,D4706-0250,本體側殼,250,470,350,B.15
MC-BD765T,AMV74PMB0P0P,D4706-0260,支撐桿蓋,120,340,200,B.15
MC-BJ980,AVV0PA-QQ0R,D4706-0270,支撐桿後蓋(R),500,720,650,B.15
MC-BJ980,AVV0PA-QQ0W,D4706-0280,支撐桿後蓋(W),500,720,650,B.15
MC-BJ980,AVV87F-QQ03,D4706-0300,馬達下殼,90,310,150,B.15
MC-BJ990,AVV93BQYT20J,D4706-0310,握把後殼,120,340,200,B.15
MC-BJ990,AVV99HQY020J,D4706-0320,支撐桿上蓋,120,340,200,B.15
MC-BJ990,AVV22A-QQ02,D4706-0330,左側內殼,90,310,150,B.15
MC-BJ990,AVV23A-QQ02,D4706-0340,右側內殼,120,340,200,B.15
MC-BJ980,AVV60H-QQ02,D4706-0350,進氣罩,90,310,150,B.15
MC-BJ980,AVV75F-QQ03,D4706-0360,馬達上殼,90,310,150,B.15
MC-BJ980,AVV92QQYTQ0J,D4706-0370,地板刷上蓋( R),1100,1390,1300,C.20
MC-BJ990,AVV92QQYTW0J,D4706-0380,地板刷上蓋(W),1100,1390,1300,C.20
MC-BD585,AMV23A0PW0P0P,D4706-0390,右側外殼,200,420,300,B.15
MC-BD585,AMV77A0U70P0P,D4706-0400,本體外殼,2000,2290,2150,C.20
MC-SB30J,AMV0GA0U80W0P,D4706-0410,右側外殼,120,340,200,B.15
MC-SB30J,AMV77A0U9TW0P,D4706-0420,左側本體組件,1100,1460,1300,D.25
MC-BJ990,AVV0PA-QQ07,D4706-0430,支撐桿後蓋,500,720,650,B.15
MC-BJ990,AVV60H-TU02,D4706-0440,進氣罩,90,310,150,B.15
MC-BJ990,AVV75F-TU03,D4706-0450,馬達上殼,90,380,150,C.20
MC-BJ990,AVV87F-TU03,D4706-0460,馬達下殼,90,380,150,C.20
MC-SB85K,AVA09F-000,D4706-0470,馬達外殼,90,520,150,E.30
MC-SB85K,AVA0GA-0002,D4706-0480,本體右側殼,200,700,300,E1.35
MC-A13G,AMA15G008020P,D4706-0490,防音箱,150,370,250,B.15
MC-A13G,AMA98B0080G0P,D4706-0500,提手蓋,120,480,200,D.25
MC-SB85K,AVA1AA00H20J,D4706-0510,本體左側殼,250,750,350,E1.35
MC-SB53K,AVA01H-1A0H,D4706-0520,前殼(圖10),90,310,150,B.15
MC-SB53K,AVA04B-1ATH,D4706-0530,外蓋(圖4),150,370,250,B.15
MC-SBM20,YMA0UK1X1T0,D4706-0540,集塵盒蓋組,550,770,650,B.15
MC-SBM20,YMA23A1X0C0,D4706-0550,右側外殼,90,310,150,B.15
MC-SBM20,YMA77A1X0C0,D4706-0560,左側外殼,90,310,150,B.15
MC-4620,AMC01HSG000G,D4711-0600,接頭蓋,30,230,50,
MC-CG381,AMV01B53020P,D4711-0610,把手,400,600,500,
MC-CL481,YMV94M6300TB,D4711-0620,擋板,30,230,50,
MC-CL481,YMV63F6300U,D4711-0630,馬達蓋,90,290,150,
MC-CG381,AMV01H53020P,D4711-0640,前蓋,90,290,150,
MC-U53AT,AMC89SYN030P,D4711-0650,刷頭毛刷蓋,50,250,90,
MC-U53AT,AMV12Z9X000P,D4711-0660,手把蓋,30,230,50,
MC-U53AT,AMV18Z7A000P,D4711-0670,刷頭蓋,30,230,50,
MC-SA21AT,AMV98B-CQ0S,D4711-0680,手把蓋,250,450,350,
MC-SS210AT,AMC89S-YD0V,D4711-0690,刷頭毛刷蓋,20,220,40,
MC-CA211,AMV03E9G0P0P,D4711-0700,開關蓋,90,290,150,
MC-CL733,AMV89S87030P,D4711-0710,刷頭毛刷蓋,30,230,50,
MC-CG381,AMV25C530K0P,D4711-0720,小滾輪蓋,30,230,50,
MC-CG351,AMV01HEH030P,D4711-0730,前蓋,50,270,90,B.15
MC-RS1T,AMV0QJ-L70W,D4711-0740,上面板蓋,250,400,350,A.10
MC-RS1T-P,AMV97R-JS0K,D4711-0750,毛刷蓋,200,420,300,B.15
MC-RS1T-P,AMV0HA-JS0V,D4711-0760,側邊保護蓋,120,410,200,C.20
MC-RSC10,AMV68Q-JS0,D4711-0770,傳感器蓋,30,250,50,B.15
MC-CA210,AMC43KRH000P,D4711-0780,濾網蓋,30,250,50,B.15
MC-RS767T,AMV92ALP0K0P,D4711-0790,上面板蓋,300,520,400,B.15
MC-RS767T,AMV97RJS0K0P,D4711-0800,毛刷蓋,200,420,300,B.15
MC-RS767T,AMV0HALP0V0P,D4711-0810,側邊保護蓋,120,410,200,C.20
MC-RS767T,AMV27ALP0K0P,D4711-0820,電池外蓋,50,270,90,B.15
MC-CG381,AMV03E53000P,D4711-0830,開關蓋,90,310,150,B.15
MC-BD765T,AMV98QMC020P,D4711-0840,毛刷外蓋,90,310,150,B.15
MC-BD765T,AMV59VMB000P,D4711-0850,PCB外蓋,30,250,50,B.15
MC-RS1T-P,AMV0QJ-L70E,D4711-0860,上面板蓋(櫻花粉),300,590,400,C.20
MC-RS1T-P,AMV03E-JS0K,D4711-0870,開關蓋,50,340,90,C.20
MC-BU100JT,AMC98QECR0V,D4711-0880,毛刷蓋,50,270,90,B.15
MC-RS1T,AMV01H-JS0,D4711-0890,上殼面板前遮罩,30,250,50,B.15
MC-BJ990,AVV21H-QQ0,D4711-0900,微塵感知燈蓋,50,270,90,B.15
MC-BJ990,AVV87BQYT20J,D4711-0910,把手蓋,300,520,400,B.15
MC-BJ990,AVV92A-QQ02,D4711-0920,電池外蓋,120,340,200,B.15
MC-BJ990,AVV0UK-QQ02,D4711-0930,濾網蓋,400,620,500,B.15
MC-BJ990,AVV50K-QQ0K,D4711-0940,進氣閥門,90,310,150,B.15
MC-RSC10,AVV03E-RA0K,D4711-0950,操作板(開關蓋),90,310,150,B.15
MC-RSC10,AVV06A-RA0W,D4711-0960,本體上蓋板,150,370,250,B.15
MC-RSC10,AVV0YA-RA0W,D4711-0970,集塵上蓋,200,420,300,B.15
MC-BJ990,AVV98Q-R802,D4711-0980,地板毛刷蓋,30,250,50,B.15
MC-BJ980,AVV97LPW020J,D4711-0990,地板刷前蓋,90,380,150,C.20
MC-BD585,AMV59V0RE000P,D4711-1000,PCB外蓋,50,270,90,B.15
MC-BD585,AMV98QLH020P,D4711-1010,毛刷蓋,120,340,200,B.15
MC-RS1T,AMV59V-JS0,D4711-1020,前轉動輪感知座,30,250,50,B.15
MC-RS1T,AMV27A-JS0K,D4711-1030,電池外蓋,90,310,150,B.15
MC-BJ980,AMV14W-LH0L,D4711-1040,插座蓋(收納架部品),30,250,50,B.15
MC-SB30J,AMV92A0U80W0P,D4711-1050,電池蓋,50,270,90,B.15
MC-SB30J,AMV98Q0U90L0P,D4711-1060,毛刷蓋,90,310,150,B.15
MC-BJ990,AVV97L-PW02,D4711-1070,地板刷前蓋,90,380,150,C.20
MC-RSC10,AVV97R-RA0K,D4711-1080,毛刷蓋,200,420,300,B.15
MC-BU100JT,AMC92VECR0V,D4711-1090,毛刷固定蓋,50,270,90,B.15
MC-BJ990,AMV16R-LH0K,D4711-1100,地板刷內左側蓋,30,320,50,C.20
MC-SB85K,AVV03E-UX02,D4711-1110,開關蓋,50,410,90,D.25
MC-SB85K,AVA02R-0002,D4711-1120,吸頭上蓋,400,760,500,D.25
MC-SB85K,AVA04B00T20J,D4711-1130,指示燈外蓋,400,830,500,E.30
MC-SB85K,AVA0EJ-000,D4711-1140,吸塵馬達蓋(左),90,450,150,D.25
MC-SB85K,AVA0FJ-000,D4711-1150,吸塵馬達蓋(右),90,450,150,D.25
MC-A13G,AMA59V0080V0P,D4711-1160,電路板支架,30,250,50,B.15
MC-SB53K,AVA24A-1A0H,D4711-1170,電池內蓋,120,340,200,B.15
MC-SB53K,AVA02R-1A0H,D4711-1180,吸頭上蓋(圖102),250,540,350,C.20
MC-SB53K,AVA03E-1A0H,D4711-1190,吸塵馬達蓋(右),50,340,90,C.20
MC-SB53K,AVA0EJ-1A0,D4711-1200,吸塵馬達蓋(左)(圖113),50,340,90,C.20
MC-SB53K,AMA89B01V0W0P,D4711-1210,把手,630,850,750,B.15
MC-SB53K,AMA0YK01V0W0,D4711-1220,過濾海綿,20,240,40,B.15
MC-SB33,AVA01H-1A0W,D4711-1230,前蓋,90,310,150,B.15
MC-SB33,AVA02R-1B0W,D4711-1240,吸頭上蓋,300,520,400,B.15
MC-SB33,AVA04B-1B0W,D4711-1250,指示燈外蓋,120,340,200,B.15
MC-SB33,AVA20H-1BHW,D4711-1260,下蓋,50,270,90,B.15
MC-SB33,AVA24A-1A0W,D4711-1270,電池蓋,120,340,200,B.15
MC-SB33,AVA97R-1BTW,D4711-1280,毛刷蓋,550,770,650,B.15
MC-SB33,AVA98Q-1B0W,D4711-1290,地板刷馬達蓋,50,270,90,B.15
MC-SBM20,YMA21H1X000,D4711-1300,微塵感知燈蓋,50,270,90,B.15
MC-SBM20,YMA24A1X0C0,D4711-1310,電池內蓋,50,270,90,B.15
MC-SBM20,YMA76B1X0C0,D4711-1320,手把蓋,50,270,90,B.15
